species1,species2,n_population1,n_observation1,trait1,trait_ci_lb1,trait_ci_ub1,n_population2,n_observation2,trait2,trait_ci_lb2,trait_ci_ub2,trait_diff,trait_overlap,diff_value,overlap_use
Galago_senegalensis,Callithrix_geoffroyi,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,-0.0816226783968719,TRUE,-0.0816226783968719,TRUE
Gorilla_gorilla,Callithrix_geoffroyi,67,14,0.208955223880597,0.120155734324225,0.311064499827234,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,0.11218103033221,TRUE,0.11218103033221,TRUE
Hylobates_lar,Callithrix_geoffroyi,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,0.0623167155425219,TRUE,0.0623167155425219,TRUE
Lemur_catta,Callithrix_geoffroyi,244,38,0.155737704918033,0.112697925252209,0.203165011205152,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,0.0589635113696459,TRUE,0.0589635113696459,TRUE
Leontopithecus_chrysomelas,Callithrix_geoffroyi,51,6,0.117647058823529,0.0433930085414775,0.215122793216635,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,0.0208728652751419,TRUE,0.0208728652751419,TRUE
Leontopithecus_rosalia,Callithrix_geoffroyi,90,11,0.122222222222222,0.0621866562845742,0.195283382246493,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,0.0254480286738349,TRUE,0.0254480286738349,TRUE
Macaca_fascicularis,Callithrix_geoffroyi,37,2,0.0540540540540541,0.00451596014887435,0.143504899802175,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,-0.042720139494333,TRUE,-0.042720139494333,TRUE
Macaca_fuscata,Callithrix_geoffroyi,43,4,0.0930232558139535,0.0241800164899547,0.191534510824328,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,-0.00375093773443359,TRUE,-0.00375093773443359,TRUE
Macaca_nigra,Callithrix_geoffroyi,36,1,0.0277777777777778,5.49719720521614e-05,0.103582670720407,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,-0.0689964157706093,TRUE,-0.0689964157706093,TRUE
Macaca_silenus,Callithrix_geoffroyi,68,6,0.0882352941176471,0.031917080030165,0.163514641891754,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,-0.00853889943073999,TRUE,-0.00853889943073999,TRUE
Mandrillus_sphinx,Callithrix_geoffroyi,45,4,0.0888888888888889,0.0230127556475903,0.18346692026325,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,-0.00788530465949819,TRUE,-0.00788530465949819,TRUE
Mico_argentatus,Callithrix_geoffroyi,20,1,0.05,0.000118732524035412,0.179634582890624,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,-0.0467741935483871,TRUE,-0.0467741935483871,TRUE
Microcebus_murinus,Callithrix_geoffroyi,57,14,0.245614035087719,0.143143776921009,0.361679877334054,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,0.148839841539332,TRUE,0.148839841539332,TRUE
Nycticebus_coucang,Callithrix_geoffroyi,24,2,0.0833333333333333,0.00744065839317517,0.215076015702136,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,-0.0134408602150538,TRUE,-0.0134408602150538,TRUE
Nycticebus_pygmaeus,Callithrix_geoffroyi,49,13,0.26530612244898,0.152087921083665,0.393040317967431,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,0.168531928900593,TRUE,0.168531928900593,TRUE
Pan_troglodytes,Callithrix_geoffroyi,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,0.0716468590831919,TRUE,0.0716468590831919,TRUE
Papio_hamadryas,Callithrix_geoffroyi,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,-0.0482305042279987,TRUE,-0.0482305042279987,TRUE
Propithecus_coquereli,Callithrix_geoffroyi,25,4,0.16,0.0444228371819369,0.316667454426006,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,0.0632258064516129,TRUE,0.0632258064516129,TRUE
Saguinus_bicolor,Callithrix_geoffroyi,25,1,0.04,8.7486963786008e-05,0.146129731147202,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,-0.0567741935483871,TRUE,-0.0567741935483871,TRUE
Saguinus_imperator,Callithrix_geoffroyi,36,0,0,0,0.0516036429663788,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,-0.0967741935483871,TRUE,-0.0967741935483871,TRUE
Saguinus_midas,Callithrix_geoffroyi,22,0,0,0,0.0826924701398397,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,-0.0967741935483871,TRUE,-0.0967741935483871,TRUE
Saguinus_oedipus,Callithrix_geoffroyi,134,23,0.171641791044776,0.112248414771341,0.238624750552247,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,0.0748675974963889,TRUE,0.0748675974963889,TRUE
Saimiri_sciureus,Callithrix_geoffroyi,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,-0.0191879866518354,TRUE,-0.0191879866518354,TRUE
Sapajus_apella,Callithrix_geoffroyi,26,3,0.115384615384615,0.022156245170804,0.254442101092003,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,0.0186104218362279,TRUE,0.0186104218362279,TRUE
Theropithecus_gelada,Callithrix_geoffroyi,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,-0.0775434243176179,TRUE,-0.0775434243176179,TRUE
Trachypithecus_auratus,Callithrix_geoffroyi,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,-0.0597371565113501,TRUE,-0.0597371565113501,TRUE
Trachypithecus_cristatus,Callithrix_geoffroyi,28,1,0.0357142857142857,7.54165716449291e-05,0.131413591050072,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,-0.0610599078341014,TRUE,-0.0610599078341014,TRUE
Trachypithecus_francoisi,Callithrix_geoffroyi,30,4,0.133333333333333,0.0360533257722992,0.268089216873517,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,0.0365591397849459,TRUE,0.0365591397849459,TRUE
Varecia_rubra,Callithrix_geoffroyi,59,11,0.186440677966102,0.0974433956354568,0.291715927519924,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,0.0896664844177149,TRUE,0.0896664844177149,TRUE
Varecia_variegata,Callithrix_geoffroyi,76,16,0.210526315789474,0.126292518022371,0.30645447721356,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,0.113752122241087,TRUE,0.113752122241087,TRUE
Alouatta_caraya,Callithrix_jacchus,32,4,0.125,0.0335237218359123,0.252573497629146,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.100609756097561,TRUE,0.100609756097561,TRUE
Ateles_geoffroyi,Callithrix_jacchus,43,13,0.302325581395349,0.175869629241609,0.442628252539522,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.27793533749291,FALSE,0.27793533749291,FALSE
Callimico_goeldii,Callithrix_jacchus,69,15,0.217391304347826,0.128170743692434,0.319160858198794,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.193001060445387,FALSE,0.193001060445387,FALSE
Callithrix_geoffroyi,Callithrix_jacchus,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.0723839496459481,TRUE,0.0723839496459481,TRUE
Callithrix_jacchus,Callithrix_jacchus,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0,TRUE,0,TRUE
Cebuella_pygmaea,Callithrix_jacchus,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.0731707317073171,TRUE,0.0731707317073171,TRUE
Cercopithecus_neglectus,Callithrix_jacchus,28,2,0.0714285714285714,0.00620699977065738,0.18647698409436,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.0470383275261324,TRUE,0.0470383275261324,TRUE
Colobus_guereza,Callithrix_jacchus,97,10,0.103092783505155,0.0499339833887551,0.16899740082866,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.078702539602716,TRUE,0.078702539602716,TRUE
Eulemur_macaco,Callithrix_jacchus,30,9,0.3,0.152494532088254,0.467286007314685,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.275609756097561,FALSE,0.275609756097561,FALSE
Galago_moholi,Callithrix_jacchus,32,3,0.09375,0.0174857255170213,0.209957455922558,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.069359756097561,TRUE,0.069359756097561,TRUE
Galago_senegalensis,Callithrix_jacchus,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,-0.0092387287509238,TRUE,-0.0092387287509238,TRUE
Gorilla_gorilla,Callithrix_jacchus,67,14,0.208955223880597,0.120155734324225,0.311064499827234,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.184564979978158,FALSE,0.184564979978158,FALSE
Hylobates_lar,Callithrix_jacchus,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.13470066518847,TRUE,0.13470066518847,TRUE
Lemur_catta,Callithrix_jacchus,244,38,0.155737704918033,0.112697925252209,0.203165011205152,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.131347461015594,FALSE,0.131347461015594,FALSE
Leontopithecus_chrysomelas,Callithrix_jacchus,51,6,0.117647058823529,0.0433930085414775,0.215122793216635,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.09325681492109,TRUE,0.09325681492109,TRUE
Leontopithecus_rosalia,Callithrix_jacchus,90,11,0.122222222222222,0.0621866562845742,0.195283382246493,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.097831978319783,TRUE,0.097831978319783,TRUE
Macaca_fascicularis,Callithrix_jacchus,37,2,0.0540540540540541,0.00451596014887435,0.143504899802175,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.0296638101516151,TRUE,0.0296638101516151,TRUE
Macaca_fuscata,Callithrix_jacchus,43,4,0.0930232558139535,0.0241800164899547,0.191534510824328,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.0686330119115145,TRUE,0.0686330119115145,TRUE
Macaca_nigra,Callithrix_jacchus,36,1,0.0277777777777778,5.49719720521614e-05,0.103582670720407,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.0033875338753388,TRUE,0.0033875338753388,TRUE
Macaca_silenus,Callithrix_jacchus,68,6,0.0882352941176471,0.031917080030165,0.163514641891754,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.0638450502152081,TRUE,0.0638450502152081,TRUE
Mandrillus_sphinx,Callithrix_jacchus,45,4,0.0888888888888889,0.0230127556475903,0.18346692026325,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.0644986449864499,TRUE,0.0644986449864499,TRUE
Mico_argentatus,Callithrix_jacchus,20,1,0.05,0.000118732524035412,0.179634582890624,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.025609756097561,TRUE,0.025609756097561,TRUE
Microcebus_murinus,Callithrix_jacchus,57,14,0.245614035087719,0.143143776921009,0.361679877334054,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.22122379118528,FALSE,0.22122379118528,FALSE
Nycticebus_coucang,Callithrix_jacchus,24,2,0.0833333333333333,0.00744065839317517,0.215076015702136,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.0589430894308943,TRUE,0.0589430894308943,TRUE
Nycticebus_pygmaeus,Callithrix_jacchus,49,13,0.26530612244898,0.152087921083665,0.393040317967431,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.240915878546541,FALSE,0.240915878546541,FALSE
Pan_troglodytes,Callithrix_jacchus,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.14403080872914,FALSE,0.14403080872914,FALSE
Papio_hamadryas,Callithrix_jacchus,103,5,0.0485436893203884,0.0148748076124849,0.0961960679003443,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.0241534454179494,TRUE,0.0241534454179494,TRUE
Propithecus_coquereli,Callithrix_jacchus,25,4,0.16,0.0444228371819369,0.316667454426006,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.135609756097561,TRUE,0.135609756097561,TRUE
Saguinus_bicolor,Callithrix_jacchus,25,1,0.04,8.7486963786008e-05,0.146129731147202,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.015609756097561,TRUE,0.015609756097561,TRUE
Saguinus_imperator,Callithrix_jacchus,36,0,0,0,0.0516036429663788,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,-0.024390243902439,TRUE,-0.024390243902439,TRUE
Saguinus_midas,Callithrix_jacchus,22,0,0,0,0.0826924701398397,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,-0.024390243902439,TRUE,-0.024390243902439,TRUE
Saguinus_oedipus,Callithrix_jacchus,134,23,0.171641791044776,0.112248414771341,0.238624750552247,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.147251547142337,FALSE,0.147251547142337,FALSE
Saimiri_sciureus,Callithrix_jacchus,116,9,0.0775862068965517,0.0353433960210314,0.131243026482192,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.0531959629941127,TRUE,0.0531959629941127,TRUE
Sapajus_apella,Callithrix_jacchus,26,3,0.115384615384615,0.022156245170804,0.254442101092003,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.090994371482176,TRUE,0.090994371482176,TRUE
Theropithecus_gelada,Callithrix_jacchus,52,1,0.0192307692307692,3.54977155416648e-05,0.0727517084305247,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,-0.0051594746716698,TRUE,-0.0051594746716698,TRUE
Trachypithecus_auratus,Callithrix_jacchus,27,1,0.037037037037037,7.90619029304496e-05,0.135978776603369,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.012646793134598,TRUE,0.012646793134598,TRUE
Trachypithecus_cristatus,Callithrix_jacchus,28,1,0.0357142857142857,7.54165716449291e-05,0.131413591050072,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.0113240418118467,TRUE,0.0113240418118467,TRUE
Trachypithecus_francoisi,Callithrix_jacchus,30,4,0.133333333333333,0.0360533257722992,0.268089216873517,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.108943089430894,TRUE,0.108943089430894,TRUE
Varecia_rubra,Callithrix_jacchus,59,11,0.186440677966102,0.0974433956354568,0.291715927519924,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.162050434063663,FALSE,0.162050434063663,FALSE
Varecia_variegata,Callithrix_jacchus,76,16,0.210526315789474,0.126292518022371,0.30645447721356,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,0.186136071887035,FALSE,0.186136071887035,FALSE
Alouatta_caraya,Cebuella_pygmaea,32,4,0.125,0.0335237218359123,0.252573497629146,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,0.0274390243902439,TRUE,0.0274390243902439,TRUE
Ateles_geoffroyi,Cebuella_pygmaea,43,13,0.302325581395349,0.175869629241609,0.442628252539522,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,0.204764605785593,TRUE,0.204764605785593,TRUE
Callimico_goeldii,Cebuella_pygmaea,69,15,0.217391304347826,0.128170743692434,0.319160858198794,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,0.11983032873807,TRUE,0.11983032873807,TRUE
Callithrix_geoffroyi,Cebuella_pygmaea,31,3,0.0967741935483871,0.0181230815452321,0.216262136506408,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,-0.000786782061369007,TRUE,-0.000786782061369007,TRUE
Callithrix_jacchus,Cebuella_pygmaea,41,1,0.024390243902439,4.69527767274654e-05,0.0914709354519275,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,-0.0731707317073171,TRUE,-0.0731707317073171,TRUE
Cebuella_pygmaea,Cebuella_pygmaea,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,0,TRUE,0,TRUE
Cercopithecus_neglectus,Cebuella_pygmaea,28,2,0.0714285714285714,0.00620699977065738,0.18647698409436,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,-0.0261324041811847,TRUE,-0.0261324041811847,TRUE
Colobus_guereza,Cebuella_pygmaea,97,10,0.103092783505155,0.0499339833887551,0.16899740082866,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,0.00553180789539889,TRUE,0.00553180789539889,TRUE
Eulemur_macaco,Cebuella_pygmaea,30,9,0.3,0.152494532088254,0.467286007314685,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,0.202439024390244,TRUE,0.202439024390244,TRUE
Galago_moholi,Cebuella_pygmaea,32,3,0.09375,0.0174857255170213,0.209957455922558,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,-0.0038109756097561,TRUE,-0.0038109756097561,TRUE
Galago_senegalensis,Cebuella_pygmaea,66,1,0.0151515151515152,2.70561599553178e-05,0.0577160047524064,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,-0.0824094604582409,TRUE,-0.0824094604582409,TRUE
Gorilla_gorilla,Cebuella_pygmaea,67,14,0.208955223880597,0.120155734324225,0.311064499827234,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,0.111394248270841,TRUE,0.111394248270841,TRUE
Hylobates_lar,Cebuella_pygmaea,44,7,0.159090909090909,0.0662158815925952,0.275666772011294,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,0.0615299334811529,TRUE,0.0615299334811529,TRUE
Lemur_catta,Cebuella_pygmaea,244,38,0.155737704918033,0.112697925252209,0.203165011205152,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,0.0581767293082769,TRUE,0.0581767293082769,TRUE
Leontopithecus_chrysomelas,Cebuella_pygmaea,51,6,0.117647058823529,0.0433930085414775,0.215122793216635,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,0.0200860832137729,TRUE,0.0200860832137729,TRUE
Leontopithecus_rosalia,Cebuella_pygmaea,90,11,0.122222222222222,0.0621866562845742,0.195283382246493,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,0.0246612466124659,TRUE,0.0246612466124659,TRUE
Macaca_fascicularis,Cebuella_pygmaea,37,2,0.0540540540540541,0.00451596014887435,0.143504899802175,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,-0.043506921555702,TRUE,-0.043506921555702,TRUE
Macaca_fuscata,Cebuella_pygmaea,43,4,0.0930232558139535,0.0241800164899547,0.191534510824328,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,-0.0045377197958026,TRUE,-0.0045377197958026,TRUE
Macaca_nigra,Cebuella_pygmaea,36,1,0.0277777777777778,5.49719720521614e-05,0.103582670720407,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,-0.0697831978319783,TRUE,-0.0697831978319783,TRUE
Macaca_silenus,Cebuella_pygmaea,68,6,0.0882352941176471,0.031917080030165,0.163514641891754,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,-0.00932568149210899,TRUE,-0.00932568149210899,TRUE
Mandrillus_sphinx,Cebuella_pygmaea,45,4,0.0888888888888889,0.0230127556475903,0.18346692026325,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,-0.00867208672086719,TRUE,-0.00867208672086719,TRUE
Mico_argentatus,Cebuella_pygmaea,20,1,0.05,0.000118732524035412,0.179634582890624,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,-0.0475609756097561,TRUE,-0.0475609756097561,TRUE
Microcebus_murinus,Cebuella_pygmaea,57,14,0.245614035087719,0.143143776921009,0.361679877334054,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,0.148053059477963,TRUE,0.148053059477963,TRUE
Nycticebus_coucang,Cebuella_pygmaea,24,2,0.0833333333333333,0.00744065839317517,0.215076015702136,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,-0.0142276422764228,TRUE,-0.0142276422764228,TRUE
Nycticebus_pygmaeus,Cebuella_pygmaea,49,13,0.26530612244898,0.152087921083665,0.393040317967431,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,0.167745146839224,TRUE,0.167745146839224,TRUE
Pan_troglodytes,Cebuella_pygmaea,95,16,0.168421052631579,0.0996442095455808,0.247977064642223,41,4,0.0975609756097561,0.0254717144564413,0.200342605405249,0.0708600770218229,TRUE,0.0708600770218229,TRUE
